Model-count,Data-Split,H1Units,H2units,Batch,Removal-point,Discm-percent
14,1,16,12,50,65,26.834
14,1,16,12,50,66,29.445
14,1,16,12,50,67,29.831
14,1,16,12,50,68,29.587
14,1,16,12,50,69,30.464
14,1,16,12,50,70,32.374
14,1,16,12,50,71,31.945
14,1,16,12,50,72,32.365
14,1,16,12,50,73,33.655
14,1,16,12,50,74,34.483
14,1,16,12,50,75,35.647
14,1,16,12,50,76,35.794
14,1,16,12,50,77,35.307
14,1,16,12,50,78,36.042
14,1,16,12,50,79,37.795
14,1,16,12,50,80,37.846
14,1,16,12,50,81,38.525
14,1,16,12,50,82,38.074
14,1,16,12,50,83,38.185
14,1,16,12,50,84,39.978
16,1,24,8,50,0,8.53
16,1,24,8,50,1,8.078
16,1,24,8,50,2,7.377
16,1,24,8,50,3,6.72
16,1,24,8,50,4,6.419
16,1,24,8,50,5,6.313
16,1,24,8,50,6,4.743
16,1,24,8,50,7,4.186
16,1,24,8,50,8,4.291
16,1,24,8,50,9,2.577
16,1,24,8,50,10,2.652
16,1,24,8,50,11,0.855
16,1,24,8,50,12,1.943
16,1,24,8,50,13,0.038
16,1,24,8,50,14,0.331
16,1,24,8,50,15,0.681
16,1,24,8,50,16,2.053
16,1,24,8,50,17,1.67
16,1,24,8,50,18,2.086
16,1,24,8,50,19,2.932
16,1,24,8,50,20,3.75
16,1,24,8,50,21,4.29
16,1,24,8,50,22,5.336
16,1,24,8,50,23,4.898
16,1,24,8,50,24,6.64
16,1,24,8,50,25,6.549
16,1,24,8,50,26,7.078
16,1,24,8,50,27,8.482
16,1,24,8,50,28,8.507
16,1,24,8,50,29,8.624
16,1,24,8,50,30,9.065
16,1,24,8,50,31,10.362
16,1,24,8,50,32,10.884
16,1,24,8,50,33,12.017
16,1,24,8,50,34,11.689
16,1,24,8,50,35,12.22
16,1,24,8,50,36,13.225
16,1,24,8,50,37,13.958
16,1,24,8,50,38,14.798
16,1,24,8,50,39,15.319
18,1,24,12,50,0,8.639
18,1,24,12,50,1,8.392
18,1,24,12,50,2,7.432
18,1,24,12,50,3,6.176
18,1,24,12,50,4,6.595
18,1,24,12,50,5,5.978
18,1,24,12,50,6,4.453
18,1,24,12,50,7,4.239
18,1,24,12,50,8,4.073
18,1,24,12,50,9,2.194
18,1,24,12,50,10,2.54
18,1,24,12,50,11,1.05
18,1,24,12,50,12,1.27
18,1,24,12,50,13,0.155
18,1,24,12,50,14,0.578
18,1,24,12,50,15,0.238
18,1,24,12,50,16,3.702
18,1,24,12,50,17,2.238
18,1,24,12,50,18,2.15
18,1,24,12,50,19,2.881
18,1,24,12,50,20,3.877
18,1,24,12,50,21,4.241
18,1,24,12,50,22,5.195
18,1,24,12,50,23,5.048
18,1,24,12,50,24,6.108
18,1,24,12,50,25,6.589
18,1,24,12,50,26,7.009
18,1,24,12,50,27,8.165
18,1,24,12,50,28,8.552
18,1,24,12,50,29,8.868
18,1,24,12,50,30,9.142
18,1,24,12,50,31,9.931
18,1,24,12,50,32,10.956
18,1,24,12,50,33,12.334
18,1,24,12,50,34,11.516
18,1,24,12,50,35,12.079
18,1,24,12,50,36,13.285
18,1,24,12,50,37,13.9
18,1,24,12,50,38,14.892
18,1,24,12,50,39,15.147
18,1,24,12,50,40,16.005
18,1,24,12,50,41,16.252
18,1,24,12,50,42,16.662
18,1,24,12,50,43,16.698
18,1,24,12,50,44,17.336
18,1,24,12,50,45,18.075
18,1,24,12,50,46,18.536
18,1,24,12,50,47,19.155
18,1,24,12,50,48,19.622
18,1,24,12,50,49,20.033
18,1,24,12,50,50,19.716
18,1,24,12,50,51,20.816
18,1,24,12,50,52,21.191
18,1,24,12,50,53,20.932
18,1,24,12,50,54,22.12
18,1,24,12,50,55,22.81
18,1,24,12,50,56,23.762
18,1,24,12,50,57,25.025
18,1,24,12,50,58,25.201
18,1,24,12,50,59,25.306
18,1,24,12,50,60,25.255
18,1,24,12,50,61,26.025
18,1,24,12,50,62,26.312
18,1,24,12,50,63,26.717
18,1,24,12,50,64,27.405
18,1,24,12,50,65,28.254
18,1,24,12,50,66,28.843
18,1,24,12,50,67,29.201
18,1,24,12,50,68,29.819
18,1,24,12,50,69,30.309
18,1,24,12,50,70,32.09
18,1,24,12,50,71,32.659
18,1,24,12,50,72,32.961
18,1,24,12,50,73,34.176
18,1,24,12,50,74,34.268
18,1,24,12,50,75,36.078
18,1,24,12,50,76,35.944
18,1,24,12,50,77,36.58
18,1,24,12,50,78,36.94
18,1,24,12,50,79,36.891
18,1,24,12,50,80,36.73
18,1,24,12,50,81,38.266
18,1,24,12,50,82,38.297
18,1,24,12,50,83,38.156
18,1,24,12,50,84,37.483
20,1,32,8,50,0,8.534
20,1,32,8,50,1,8.38
20,1,32,8,50,2,7.736
20,1,32,8,50,3,6.553
20,1,32,8,50,4,6.335
20,1,32,8,50,5,5.522
20,1,32,8,50,6,4.392
20,1,32,8,50,7,4.272
20,1,32,8,50,8,4.29
20,1,32,8,50,9,2.602
20,1,32,8,50,10,2.788
20,1,32,8,50,11,0.956
20,1,32,8,50,12,0.942
20,1,32,8,50,13,0.22
20,1,32,8,50,14,0.574
20,1,32,8,50,15,0.302
20,1,32,8,50,16,1.527
20,1,32,8,50,17,2.326
20,1,32,8,50,18,2.158
20,1,32,8,50,19,2.999
20,1,32,8,50,20,3.613
20,1,32,8,50,21,4.66
20,1,32,8,50,22,5.822
20,1,32,8,50,23,4.848
20,1,32,8,50,24,6.369
20,1,32,8,50,25,6.498
20,1,32,8,50,26,7.384
20,1,32,8,50,27,8.429
20,1,32,8,50,28,8.366
20,1,32,8,50,29,8.879
20,1,32,8,50,30,9.195
20,1,32,8,50,31,9.825
20,1,32,8,50,32,10.625
20,1,32,8,50,33,11.509
20,1,32,8,50,34,11.8
20,1,32,8,50,35,12.271
20,1,32,8,50,36,12.867
20,1,32,8,50,37,13.827
20,1,32,8,50,38,14.961
20,1,32,8,50,39,15.27
20,1,32,8,50,40,15.859
20,1,32,8,50,41,16.253
20,1,32,8,50,42,16.383
20,1,32,8,50,43,16.828
20,1,32,8,50,44,18.136
20,1,32,8,50,45,18.138
20,1,32,8,50,46,18.67
20,1,32,8,50,47,19.307
20,1,32,8,50,48,19.261
20,1,32,8,50,49,19.826
20,1,32,8,50,50,20.427
20,1,32,8,50,51,20.816
20,1,32,8,50,52,22.317
20,1,32,8,50,53,21.754
20,1,32,8,50,54,23.492
20,1,32,8,50,55,23.042
20,1,32,8,50,56,23.499
20,1,32,8,50,57,25.467
20,1,32,8,50,58,25.689
20,1,32,8,50,59,24.822
20,1,32,8,50,60,25.447
20,1,32,8,50,61,26.336
20,1,32,8,50,62,26.587
20,1,32,8,50,63,27.904
20,1,32,8,50,64,27.76
20,1,32,8,50,65,27.852
20,1,32,8,50,66,28.994
20,1,32,8,50,67,29.998
20,1,32,8,50,68,29.403
20,1,32,8,50,69,30.813
20,1,32,8,50,70,32.157
20,1,32,8,50,71,32.313
20,1,32,8,50,72,31.912
20,1,32,8,50,73,33.428
20,1,32,8,50,74,34.171
20,1,32,8,50,75,36.096
20,1,32,8,50,76,35.689
20,1,32,8,50,77,35.138
20,1,32,8,50,78,35.524
20,1,32,8,50,79,36.654
20,1,32,8,50,80,36.741
20,1,32,8,50,81,38.083
20,1,32,8,50,82,38.02
20,1,32,8,50,83,37.539
20,1,32,8,50,84,39.373
22,1,32,12,50,0,8.543
22,1,32,12,50,1,7.975
22,1,32,12,50,2,7.646
22,1,32,12,50,3,6.768
22,1,32,12,50,4,6.602
22,1,32,12,50,5,5.504
22,1,32,12,50,6,4.763
22,1,32,12,50,7,4.097
22,1,32,12,50,8,3.97
22,1,32,12,50,9,2.569
22,1,32,12,50,10,2.767
22,1,32,12,50,11,0.738
22,1,32,12,50,12,1.204
22,1,32,12,50,13,0.166
22,1,32,12,50,14,0.563
22,1,32,12,50,15,0.422
22,1,32,12,50,16,2.152
22,1,32,12,50,17,2.104
22,1,32,12,50,18,2.142
22,1,32,12,50,19,2.983
22,1,32,12,50,20,4.011
22,1,32,12,50,21,4.186
22,1,32,12,50,22,5.204
22,1,32,12,50,23,5.377
22,1,32,12,50,24,6.388
22,1,32,12,50,25,6.594
22,1,32,12,50,26,6.288
22,1,32,12,50,27,8.47
22,1,32,12,50,28,7.775
22,1,32,12,50,29,8.799
22,1,32,12,50,30,9.191
22,1,32,12,50,31,10.128
22,1,32,12,50,32,11.027
22,1,32,12,50,33,12.03
22,1,32,12,50,34,11.455
22,1,32,12,50,35,12.452
22,1,32,12,50,36,12.972
22,1,32,12,50,37,14.043
22,1,32,12,50,38,15.028
22,1,32,12,50,39,14.971
25,2,16,8,100,0,16.642
25,2,16,8,100,1,15.949
25,2,16,8,100,2,14.187
25,2,16,8,100,3,14.189
25,2,16,8,100,4,12.523
25,2,16,8,100,5,11.808
25,2,16,8,100,6,11.713
25,2,16,8,100,7,11.227
25,2,16,8,100,8,9.742
25,2,16,8,100,9,9.461
25,2,16,8,100,10,8.506
25,2,16,8,100,11,9.494
25,2,16,8,100,12,7.918
25,2,16,8,100,13,7.799
25,2,16,8,100,14,7.186
25,2,16,8,100,15,6.714
25,2,16,8,100,16,6.794
25,2,16,8,100,17,4.96
25,2,16,8,100,18,5.799
25,2,16,8,100,19,4.345
25,2,16,8,100,20,4.513
25,2,16,8,100,21,2.987
25,2,16,8,100,22,3.059
25,2,16,8,100,23,3.25
25,2,16,8,100,24,2.2
25,2,16,8,100,25,2.182
25,2,16,8,100,26,1.564
25,2,16,8,100,27,1.021
25,2,16,8,100,28,1.597
25,2,16,8,100,29,0.696
25,2,16,8,100,30,1.028
25,2,16,8,100,31,1.679
25,2,16,8,100,32,1.236
25,2,16,8,100,33,2.22
25,2,16,8,100,34,2.39
25,2,16,8,100,35,3.572
25,2,16,8,100,36,2.845
25,2,16,8,100,37,3.633
25,2,16,8,100,38,4.411
25,2,16,8,100,39,3.676
25,2,16,8,100,40,3.93
25,2,16,8,100,41,4.862
25,2,16,8,100,42,5.049
25,2,16,8,100,43,5.939
25,2,16,8,100,44,6.593
25,2,16,8,100,45,6.975
25,2,16,8,100,46,6.468
25,2,16,8,100,47,7.31
25,2,16,8,100,48,7.685
25,2,16,8,100,49,8.022
25,2,16,8,100,50,7.788
25,2,16,8,100,51,8.9
25,2,16,8,100,52,7.698
25,2,16,8,100,53,9.466
25,2,16,8,100,54,10.069
25,2,16,8,100,55,10.286
25,2,16,8,100,56,10.546
25,2,16,8,100,57,10.664
25,2,16,8,100,58,11.868
25,2,16,8,100,59,11.487
25,2,16,8,100,60,12.012
25,2,16,8,100,61,12.317
25,2,16,8,100,62,12.404
25,2,16,8,100,63,12.966
25,2,16,8,100,64,13.634
25,2,16,8,100,65,14.085
25,2,16,8,100,66,14.134
25,2,16,8,100,67,14.334
25,2,16,8,100,68,14.127
25,2,16,8,100,69,15.521
25,2,16,8,100,70,16.032
25,2,16,8,100,71,15.482
25,2,16,8,100,72,15.882
25,2,16,8,100,73,16.685
25,2,16,8,100,74,17.204
25,2,16,8,100,75,17.931
25,2,16,8,100,76,18.173
25,2,16,8,100,77,18.85
25,2,16,8,100,78,19.042
25,2,16,8,100,79,19.037
25,2,16,8,100,80,20.109
25,2,16,8,100,81,20.14
25,2,16,8,100,82,20.669
25,2,16,8,100,83,21.121
25,2,16,8,100,84,21.204
26,2,16,12,50,0,15.492
26,2,16,12,50,1,16.385
26,2,16,12,50,2,16.49
26,2,16,12,50,3,14.829
26,2,16,12,50,4,14.947
26,2,16,12,50,5,14.6
26,2,16,12,50,6,13.909
26,2,16,12,50,7,14.823
26,2,16,12,50,8,14.152
26,2,16,12,50,9,13.974
26,2,16,12,50,10,13.833
26,2,16,12,50,11,13.27
26,2,16,12,50,12,13.831
26,2,16,12,50,13,12.799
26,2,16,12,50,14,13.919
26,2,16,12,50,15,12.564
26,2,16,12,50,16,11.839
26,2,16,12,50,17,11.858
26,2,16,12,50,18,11.832
26,2,16,12,50,19,11.305
26,2,16,12,50,20,10.307
26,2,16,12,50,21,10.627
26,2,16,12,50,22,10.422
26,2,16,12,50,23,9.74
26,2,16,12,50,24,9.293
26,2,16,12,50,25,9.862
26,2,16,12,50,26,10.3
26,2,16,12,50,27,7.751
26,2,16,12,50,28,8.797
26,2,16,12,50,29,8.534
26,2,16,12,50,30,7.807
26,2,16,12,50,31,7.716
26,2,16,12,50,32,6.831
26,2,16,12,50,33,6.81
26,2,16,12,50,34,6.643
26,2,16,12,50,35,6.802
26,2,16,12,50,36,6.294
26,2,16,12,50,37,5.752
26,2,16,12,50,38,5.218
26,2,16,12,50,39,5.402
26,2,16,12,50,40,5.34
26,2,16,12,50,41,4.282
26,2,16,12,50,42,5.086
26,2,16,12,50,43,4.752
26,2,16,12,50,44,4.578
26,2,16,12,50,45,4.106
26,2,16,12,50,46,4.155
26,2,16,12,50,47,3.803
26,2,16,12,50,48,2.679
26,2,16,12,50,49,2.713
26,2,16,12,50,50,2.447
26,2,16,12,50,51,1.791
26,2,16,12,50,52,2.273
26,2,16,12,50,53,1.885
26,2,16,12,50,54,1.735
26,2,16,12,50,55,1.679
26,2,16,12,50,56,1.146
26,2,16,12,50,57,1.152
26,2,16,12,50,58,0.108
26,2,16,12,50,59,0.439
26,2,16,12,50,60,0.031
26,2,16,12,50,61,0.283
26,2,16,12,50,62,0.338
26,2,16,12,50,63,0.809
26,2,16,12,50,64,0.786
26,2,16,12,50,65,1.314
26,2,16,12,50,66,2.371
26,2,16,12,50,67,2.089
26,2,16,12,50,68,2.602
26,2,16,12,50,69,2.948
26,2,16,12,50,70,3.081
26,2,16,12,50,71,2.675
26,2,16,12,50,72,2.752
26,2,16,12,50,73,2.803
26,2,16,12,50,74,3.279
26,2,16,12,50,75,3.693
26,2,16,12,50,76,3.292
26,2,16,12,50,77,3.564
26,2,16,12,50,78,3.487
26,2,16,12,50,79,4.471
26,2,16,12,50,80,4.469
26,2,16,12,50,81,4.43
26,2,16,12,50,82,4.638
26,2,16,12,50,83,4.456
26,2,16,12,50,84,4.877
27,2,16,12,100,0,16.557
27,2,16,12,100,1,15.446
27,2,16,12,100,2,14.303
27,2,16,12,100,3,14.049
27,2,16,12,100,4,12.728
27,2,16,12,100,5,12.025
27,2,16,12,100,6,11.817
27,2,16,12,100,7,11.47
27,2,16,12,100,8,9.874
27,2,16,12,100,9,9.129
27,2,16,12,100,10,8.748
27,2,16,12,100,11,9.473
27,2,16,12,100,12,7.8
27,2,16,12,100,13,7.827
27,2,16,12,100,14,6.951
27,2,16,12,100,15,6.652
27,2,16,12,100,16,6.768
27,2,16,12,100,17,5.342
27,2,16,12,100,18,5.606
27,2,16,12,100,19,4.498
27,2,16,12,100,20,4.587
27,2,16,12,100,21,2.947
27,2,16,12,100,22,3.064
27,2,16,12,100,23,3.311
27,2,16,12,100,24,2.09
27,2,16,12,100,25,2.031
27,2,16,12,100,26,1.626
27,2,16,12,100,27,1.058
27,2,16,12,100,28,1.691
27,2,16,12,100,29,0.735
27,2,16,12,100,30,0.886
27,2,16,12,100,31,1.45
27,2,16,12,100,32,1.268
27,2,16,12,100,33,1.839
27,2,16,12,100,34,2.43
27,2,16,12,100,35,3.598
27,2,16,12,100,36,2.816
27,2,16,12,100,37,3.992
27,2,16,12,100,38,4.404
27,2,16,12,100,39,3.754
27,2,16,12,100,40,3.97
27,2,16,12,100,41,5.046
27,2,16,12,100,42,5.173
27,2,16,12,100,43,5.464
27,2,16,12,100,44,6.883
27,2,16,12,100,45,7.097
27,2,16,12,100,46,6.346
27,2,16,12,100,47,7.595
27,2,16,12,100,48,7.561
27,2,16,12,100,49,7.741
27,2,16,12,100,50,8.28
27,2,16,12,100,51,9.293
27,2,16,12,100,52,8.51
27,2,16,12,100,53,9.722
27,2,16,12,100,54,10.754
27,2,16,12,100,55,10.124
27,2,16,12,100,56,10.816
27,2,16,12,100,57,10.56
27,2,16,12,100,58,12.037
27,2,16,12,100,59,11.282
27,2,16,12,100,60,11.819
27,2,16,12,100,61,12.388
27,2,16,12,100,62,12.339
27,2,16,12,100,63,13.148
27,2,16,12,100,64,13.483
27,2,16,12,100,65,13.676
27,2,16,12,100,66,14.141
27,2,16,12,100,67,14.301
27,2,16,12,100,68,14.284
27,2,16,12,100,69,15.607
27,2,16,12,100,70,15.83
27,2,16,12,100,71,16.286
27,2,16,12,100,72,16.302
27,2,16,12,100,73,17.439
27,2,16,12,100,74,17.869
27,2,16,12,100,75,17.651
27,2,16,12,100,76,18.303
27,2,16,12,100,77,18.668
27,2,16,12,100,78,18.995
27,2,16,12,100,79,19.194
27,2,16,12,100,80,20.33
27,2,16,12,100,81,20.234
27,2,16,12,100,82,20.578
27,2,16,12,100,83,21.181
27,2,16,12,100,84,21.167
28,2,24,8,50,0,16.05
28,2,24,8,50,1,15.985
28,2,24,8,50,2,14.667
28,2,24,8,50,3,14.784
28,2,24,8,50,4,14.995
28,2,24,8,50,5,13.721
28,2,24,8,50,6,13.472
28,2,24,8,50,7,13.547
28,2,24,8,50,8,13.153
28,2,24,8,50,9,13.168
28,2,24,8,50,10,13.65
28,2,24,8,50,11,12.257
28,2,24,8,50,12,12.237
28,2,24,8,50,13,12.648
28,2,24,8,50,14,12.543
28,2,24,8,50,15,12.45
28,2,24,8,50,16,11.586
28,2,24,8,50,17,10.928
28,2,24,8,50,18,11.186
28,2,24,8,50,19,10.212
28,2,24,8,50,20,10.208
28,2,24,8,50,21,9.408
28,2,24,8,50,22,8.922
28,2,24,8,50,23,10.23
28,2,24,8,50,24,8.802
28,2,24,8,50,25,9.096
28,2,24,8,50,26,9.213
28,2,24,8,50,27,8.516
28,2,24,8,50,28,8.498
28,2,24,8,50,29,7.762
28,2,24,8,50,30,7.6
28,2,24,8,50,31,7.51
28,2,24,8,50,32,6.968
28,2,24,8,50,33,6.316
28,2,24,8,50,34,6.952
28,2,24,8,50,35,6.394
28,2,24,8,50,36,6.119
28,2,24,8,50,37,6.039
28,2,24,8,50,38,6.52
28,2,24,8,50,39,5.829
28,2,24,8,50,40,5.184
28,2,24,8,50,41,4.985
28,2,24,8,50,42,5.632
28,2,24,8,50,43,4.658
28,2,24,8,50,44,4.751
28,2,24,8,50,45,4.514
28,2,24,8,50,46,3.973
28,2,24,8,50,47,4.227
28,2,24,8,50,48,2.899
28,2,24,8,50,49,2.951
28,2,24,8,50,50,2.514
28,2,24,8,50,51,2.679
28,2,24,8,50,52,1.322
28,2,24,8,50,53,2.08
28,2,24,8,50,54,0.827
28,2,24,8,50,55,1.507
28,2,24,8,50,56,1.421
28,2,24,8,50,57,0.562
28,2,24,8,50,58,2.007
28,2,24,8,50,59,1.483
28,2,24,8,50,60,0.925
28,2,24,8,50,61,0.664
28,2,24,8,50,62,0.664
28,2,24,8,50,63,0.699
28,2,24,8,50,64,0.35
28,2,24,8,50,65,0.237
28,2,24,8,50,66,1.379
28,2,24,8,50,67,0.448
28,2,24,8,50,68,1.051
28,2,24,8,50,69,1.368
28,2,24,8,50,70,1.368
28,2,24,8,50,71,1.468
28,2,24,8,50,72,1.954
28,2,24,8,50,73,2.991
28,2,24,8,50,74,2.993
28,2,24,8,50,75,3.269
28,2,24,8,50,76,3.06
28,2,24,8,50,77,3.743
28,2,24,8,50,78,3.743
28,2,24,8,50,79,3.809
29,2,24,8,100,0,16.466
29,2,24,8,100,1,15.566
29,2,24,8,100,2,14.347
29,2,24,8,100,3,13.999
29,2,24,8,100,4,12.56
29,2,24,8,100,5,11.923
29,2,24,8,100,6,12.078
29,2,24,8,100,7,11.343
29,2,24,8,100,8,9.873
29,2,24,8,100,9,9.006
29,2,24,8,100,10,8.63
29,2,24,8,100,11,9.073
29,2,24,8,100,12,7.983
29,2,24,8,100,13,8.03
29,2,24,8,100,14,7.019
29,2,24,8,100,15,6.873
29,2,24,8,100,16,6.943
29,2,24,8,100,17,4.849
29,2,24,8,100,18,6.017
29,2,24,8,100,19,4.291
29,2,24,8,100,20,4.385
29,2,24,8,100,21,3.115
29,2,24,8,100,22,3.15
29,2,24,8,100,23,3.211
29,2,24,8,100,24,1.959
29,2,24,8,100,25,2.362
29,2,24,8,100,26,1.266
29,2,24,8,100,27,1.25
29,2,24,8,100,28,1.561
29,2,24,8,100,29,0.372
29,2,24,8,100,30,0.98
29,2,24,8,100,31,1.335
29,2,24,8,100,32,1.177
29,2,24,8,100,33,1.967
29,2,24,8,100,34,2.357
29,2,24,8,100,35,3.512
29,2,24,8,100,36,3.243
29,2,24,8,100,37,3.41
29,2,24,8,100,38,4.225
29,2,24,8,100,39,4.028
30,2,24,12,50,0,16.119
30,2,24,12,50,1,14.506
30,2,24,12,50,2,15.153
30,2,24,12,50,3,12.952
30,2,24,12,50,4,13.305
30,2,24,12,50,5,11.609
30,2,24,12,50,6,12.526
30,2,24,12,50,7,11.796
30,2,24,12,50,8,12.074
30,2,24,12,50,9,11.301
30,2,24,12,50,10,11.509
30,2,24,12,50,11,10.692
30,2,24,12,50,12,11.507
30,2,24,12,50,13,10.443
30,2,24,12,50,14,10.916
30,2,24,12,50,15,10.982
30,2,24,12,50,16,9.901
30,2,24,12,50,17,10.287
30,2,24,12,50,18,10.263
30,2,24,12,50,19,9.306
30,2,24,12,50,20,9.755
30,2,24,12,50,21,9.503
30,2,24,12,50,22,8.946
30,2,24,12,50,23,8.787
30,2,24,12,50,24,8.476
30,2,24,12,50,25,7.733
30,2,24,12,50,26,8.392
30,2,24,12,50,27,7.421
30,2,24,12,50,28,7.801
30,2,24,12,50,29,7.545
30,2,24,12,50,30,7.806
30,2,24,12,50,31,7.029
30,2,24,12,50,32,7.132
30,2,24,12,50,33,6.913
30,2,24,12,50,34,7.902
30,2,24,12,50,35,7.508
30,2,24,12,50,36,7.338
30,2,24,12,50,37,7.614
30,2,24,12,50,38,6.167
30,2,24,12,50,39,6.063
30,2,24,12,50,40,5.303
30,2,24,12,50,41,5.446
30,2,24,12,50,42,5.53
30,2,24,12,50,43,5.621
30,2,24,12,50,44,5.106
30,2,24,12,50,45,5.094
30,2,24,12,50,46,5.155
30,2,24,12,50,47,4.874
30,2,24,12,50,48,4.708
30,2,24,12,50,49,4.05
30,2,24,12,50,50,3.91
30,2,24,12,50,51,4.269
30,2,24,12,50,52,4.121
30,2,24,12,50,53,3.888
30,2,24,12,50,54,2.928
30,2,24,12,50,55,2.145
30,2,24,12,50,56,2.721
30,2,24,12,50,57,2.381
30,2,24,12,50,58,1.964
30,2,24,12,50,59,1.879
30,2,24,12,50,60,2.303
30,2,24,12,50,61,2.043
30,2,24,12,50,62,2.569
30,2,24,12,50,63,2.002
30,2,24,12,50,64,1.298
30,2,24,12,50,65,1.683
30,2,24,12,50,66,1.303
30,2,24,12,50,67,1.528
30,2,24,12,50,68,1.1
30,2,24,12,50,69,0.702
30,2,24,12,50,70,0.22
30,2,24,12,50,71,1.15
30,2,24,12,50,72,1.08
30,2,24,12,50,73,0.993
30,2,24,12,50,74,1.197
30,2,24,12,50,75,1.514
30,2,24,12,50,76,1.75
30,2,24,12,50,77,1.805
30,2,24,12,50,78,1.786
30,2,24,12,50,79,2.576
30,2,24,12,50,80,3.243
30,2,24,12,50,81,3.458
30,2,24,12,50,82,3.324
30,2,24,12,50,83,4.052
30,2,24,12,50,84,4.271
31,2,24,12,100,0,16.505
31,2,24,12,100,1,15.444
31,2,24,12,100,2,14.318
31,2,24,12,100,3,13.845
31,2,24,12,100,4,12.303
31,2,24,12,100,5,11.87
31,2,24,12,100,6,11.91
31,2,24,12,100,7,11.355
31,2,24,12,100,8,9.923
31,2,24,12,100,9,9.157
31,2,24,12,100,10,8.628
31,2,24,12,100,11,9.221
31,2,24,12,100,12,7.788
31,2,24,12,100,13,8.167
31,2,24,12,100,14,7.023
31,2,24,12,100,15,6.749
31,2,24,12,100,16,6.7
31,2,24,12,100,17,5.008
31,2,24,12,100,18,5.893
31,2,24,12,100,19,4.488
31,2,24,12,100,20,4.766
31,2,24,12,100,21,3.295
31,2,24,12,100,22,3.077
31,2,24,12,100,23,3.032
31,2,24,12,100,24,1.986
31,2,24,12,100,25,2.219
31,2,24,12,100,26,1.518
31,2,24,12,100,27,1.236
31,2,24,12,100,28,1.547
31,2,24,12,100,29,0.474
31,2,24,12,100,30,0.763
31,2,24,12,100,31,1.512
31,2,24,12,100,32,1.373
31,2,24,12,100,33,2.175
31,2,24,12,100,34,2.198
31,2,24,12,100,35,3.557
31,2,24,12,100,36,2.874
31,2,24,12,100,37,3.521
31,2,24,12,100,38,4.237
31,2,24,12,100,39,3.835
31,2,24,12,100,40,4.521
31,2,24,12,100,41,5.015
31,2,24,12,100,42,5.194
31,2,24,12,100,43,5.57
31,2,24,12,100,44,6.541
31,2,24,12,100,45,6.818
31,2,24,12,100,46,6.532
31,2,24,12,100,47,7.284
31,2,24,12,100,48,7.798
31,2,24,12,100,49,8.202
31,2,24,12,100,50,7.745
31,2,24,12,100,51,8.703
31,2,24,12,100,52,8.209
31,2,24,12,100,53,9.507
31,2,24,12,100,54,10.084
31,2,24,12,100,55,10.008
31,2,24,12,100,56,10.111
31,2,24,12,100,57,10.821
31,2,24,12,100,58,11.808
31,2,24,12,100,59,11.151
31,2,24,12,100,60,11.973
31,2,24,12,100,61,12.718
31,2,24,12,100,62,12.166
31,2,24,12,100,63,12.856
31,2,24,12,100,64,13.513
31,2,24,12,100,65,14.147
31,2,24,12,100,66,14.136
31,2,24,12,100,67,13.732
31,2,24,12,100,68,14.429
31,2,24,12,100,69,15.222
31,2,24,12,100,70,15.367
31,2,24,12,100,71,15.384
31,2,24,12,100,72,16.068
31,2,24,12,100,73,16.508
31,2,24,12,100,74,17.092
31,2,24,12,100,75,17.74
31,2,24,12,100,76,17.78
31,2,24,12,100,77,18.162
31,2,24,12,100,78,18.844
31,2,24,12,100,79,19.019
31,2,24,12,100,80,20.095
31,2,24,12,100,81,20.043
31,2,24,12,100,82,20.405
31,2,24,12,100,83,20.726
31,2,24,12,100,84,21.299
32,2,32,8,50,0,16.085
32,2,32,8,50,1,15.209
32,2,32,8,50,2,14.335
32,2,32,8,50,3,14.801
32,2,32,8,50,4,14.676
32,2,32,8,50,5,13.722
32,2,32,8,50,6,13.651
32,2,32,8,50,7,14.441
32,2,32,8,50,8,14.357
32,2,32,8,50,9,13.306
32,2,32,8,50,10,14.128
32,2,32,8,50,11,11.996
32,2,32,8,50,12,13.59
32,2,32,8,50,13,11.493
32,2,32,8,50,14,13.093
32,2,32,8,50,15,12.745
32,2,32,8,50,16,11.545
32,2,32,8,50,17,11.756
32,2,32,8,50,18,11.552
32,2,32,8,50,19,11.637
32,2,32,8,50,20,11.105
32,2,32,8,50,21,10.722
32,2,32,8,50,22,10.065
32,2,32,8,50,23,10.398
32,2,32,8,50,24,9.321
32,2,32,8,50,25,10.237
32,2,32,8,50,26,9.997
32,2,32,8,50,27,8.607
32,2,32,8,50,28,9.258
32,2,32,8,50,29,8.591
32,2,32,8,50,30,9.277
32,2,32,8,50,31,8.429
32,2,32,8,50,32,8.477
32,2,32,8,50,33,7.39
32,2,32,8,50,34,7.872
32,2,32,8,50,35,7.658
32,2,32,8,50,36,7.765
32,2,32,8,50,37,6.636
32,2,32,8,50,38,6.016
32,2,32,8,50,39,6.357
32,2,32,8,50,40,6.97
32,2,32,8,50,41,5.82
32,2,32,8,50,42,5.914
32,2,32,8,50,43,5.26
32,2,32,8,50,44,5.112
32,2,32,8,50,45,4.411
32,2,32,8,50,46,4.987
32,2,32,8,50,47,3.575
32,2,32,8,50,48,3.729
32,2,32,8,50,49,3.804
32,2,32,8,50,50,3.172
32,2,32,8,50,51,3.16
32,2,32,8,50,52,2.888
32,2,32,8,50,53,2.46
32,2,32,8,50,54,2.0
32,2,32,8,50,55,2.398
32,2,32,8,50,56,2.678
